Tag,Count
"('addr:housenumber', '10')",1
"('name:en', 'EtonHouse International School Orchard')",1
"('addr:street', 'Tanglin Road')",1
"('name:zh', '惹兰登布亚')",1
"('turn:lanes:forward', 'left;right|right')",1
"('name', 'West Coast Way')",1
"('turn:lanes:forward', 'right|right')",1
"('name', 'Camborne Road')",1
"('wikidata', 'Q3146786')",1
"('name:zh', '肯蒙路')",1
"('name', 'Jalan Tempua')",1
"('tracktype', 'grade2')",1
"('name', 'Caldecott Close')",1
"('step_count', '100')",1
"('name', 'Coast to Coast Trail')",1
"('fixme', 'continue')",1
"('turn:lanes', 'left|through')",1
"('fence_type', 'railing')",1
"('barrier', 'fence')",1
"('name', 'Jalan Tumpu')",1
"('name', 'West Coast Grove')",1
"('name:zh', '爱文士路')",1
"('name:en', 'Evans Road')",1
"('name', 'Evans Road')",1
"('building', 'school')",1
"('note', 'draft only, not accurate.')",1
"('sac_scale', 'mountain_hiking')",1
"('email', 'orchard@etonhouse.edu.sg')",1
"('name', 'To.Tree.Top.Walk')",1
"('isced:level', '1;2;3')",1
"('max_age', '18')",1
"('min_age', '5')",1
"('name', 'EtonHouse International School Orchard')",1
"('office', 'educational_institution')",1
"('phone', '+65 6513 1155')",1
"('website', 'https://www.etonhouse.edu.sg/school/orchard/')",1
"('maxspeed', '10')",1
"('name', 'West Coast View')",1
"('turn:lanes', 'through|through;right|right')",1
"('wikimedia_commons', 'Category:ION Orchard and The Orchard Residences')",1
"('ramp', 'bicycle')",1
"('website', 'https://www.ionorchard.com/')",1
"('amenity', 'fuel')",1
"('building', 'public')",1
"('name', 'Jewel Box')",1
"('mapillary', '497586764928338')",1
"('image', 'https://images.mapillary.com/6_NPHRUTUiYOgkj6KEsCVA/thumb-2048.jpg')",1
"('name', 'Anamalai Avenue')",1
"('name:en', 'Anamalai Avenue')",1
"('name:zh', '安娜马来道')",1
"('turn:lanes', 'left|none|none|none|none')",1
"('note', 'provisional data, needs checking')",1
"('name:zh', '吉宝山')",1
"('name', 'Keppel Hill')",1
"('name:zh', '德普巷')",1
"('name', 'Depot Lane')",1
"('name', 'Namly Close')",1
"('name', 'Namly View')",1
"('description', 'PCN (labelled)')",1
"('name:zh', '肯特岗山地骑行道')",1
"('name', 'Kent Ridge MTB')",1
"('website', 'https://www.capitaland.com/sg/en/lease/businesspark-industrial-logistics-listing/ascent.html')",1
"('button_operated', 'yes')",1
"('crossing:markings', 'dots')",1
"('addr:housenumber', '174')",1
"('addr:postcode', '278582')",1
"('image', 'https://images.mapillary.com/nzyIwrFOd4atZwbSNlx4bg/thumb-2048.jpg')",1
"('mapillary', '469148464366046')",1
"('name', 'Faber Peak')",1
"('note', 'Between Tanjong Pagar & Woodlands. Closed 1 July 2011, track removed by Sept 2011')",1
"('turn:lanes:backward', 'left|right|right')",1
"('boundary', 'administrative')",1
"('name', 'Mount Sinai View')",1
"('admin_level', '6')",1
"('name', 'Moonbeam Walk')",1
"('cycleway', 'share_sidewalk')",1
"('maxspeed:bicycle:advisory', '10')",1
"('maxspeed:bicycle:official', '10')",1
"('name', 'Rail Corridor')",1
"('name:zh', '铁道走廊')",1
"('name', 'Holland Green')",1
"('name:zh', '花柏山顶')",1
"('horse', 'yes')",1
"('name', 'Jalan Bingka')",1
"('turn:lanes', 'left|through;right')",1
"('turn:lanes', 'left|through|through|through;right|right')",1
"('note', 'add exact curves')",1
"('note', 'Maybe Not Used Currently')",1
"('name', 'Sentosa Gateway Tunnel')",1
"('mapillary', '1340485193004284')",1
"('image', 'https://images.mapillary.com/M3soxWFPmOPeInfeyliGPA/thumb-2048.jpg')",1
"('turn:lanes:backward', 'none|through')",1
"('addr:street', 'Holland Road')",1
"('brand', 'Esso')",1
"('toilets', 'yes')",1
"('brand:wikidata', 'Q867662')",1
"('name:zh', '工程3通道')",1
"('name', 'Engineering Drive 3')",1
"('fixme', 'yes')",1
"('name:zh', '大学联通道')",1
"('name', 'College Link way')",1
"('name:zh', '4A号停车场')",1
"('name', 'Carpark 4A')",1
"('turn:lanes', 'none|through|through|through|through|through;right')",1
"('addr:housename', 'ION Orchard')",1
"('addr:postcode', '238801')",1
"('addr:street', 'Orchard Turn')",1
"('air_conditioning', 'yes')",1
"('building', 'commercial')",1
"('name', 'ION Orchard')",1
"('name:en', 'ION Orchard')",1
"('name:ko', '아이온 오차드')",1
"('name:zh', '愛雍·烏節')",1
"('opening_hours', 'Mo-Su 10:00-22:00')",1
"('operator', 'CapitaLand Ltd')",1
"('phone', '+65 62388228')",1
"('shop', 'mall')",1
"('start_date', '2009-07-21')",1
"('stroller', 'yes')",1
"('name', 'Hon Sui Sen Drive')",1
"('turn:lanes', 'none|right')",1
"('name:zh', '韩瑞生通道')",1
"('name', 'Tyersall Avenue')",1
"('brand:wikipedia', 'en:Esso')",1
"('name', 'Esso')",1
"('name:zh', '埃索')",1
"('operator', 'Esso')",1
"('phone', '+65 6468 5258')",1
"('name', 'Ascent Building')",1
"('building:levels', '7')",1
"('building', 'office')",1
"('addr:street', 'Science Park Drive')",1
"('addr:postcode', '118222')",1
"('name:zh', '泰瑟道')",1
"('alt_name', 'AS 2')",1
"('fixme', 'rly one-way??')",1
"('turn:lanes', 'left;through|right|right')",1
"('building:levels', '1')",1
"('turn:lanes', 'left|through|through|right')",1
"('name', 'Luxe Ville')",1
"('residential', 'condominium')",1
"('name', 'Whitehaven')",1
"('name:zh', '巴西班让通道')",1
"('name', 'Pasir Panjang Drive')",1
"('name', 'AS2')",1
"('layer', '-2')",1
